2015-01-29 15:25:48,479 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendNewTask
2015-01-29 15:25:48,481 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendNewTask
2015-01-29 15:25:48,480 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:161) - send Packets.SendNewTask
2015-01-29 15:25:48,484 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendNewTask@15155e1
2015-01-29 15:25:48,490 INFO  [Thread-1] client.TaskController (TaskController.java:77) - receiveNewTask
2015-01-29 15:25:49,533 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed save
2015-01-29 15:25:49,538 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$AddTask
2015-01-29 15:25:49,540 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$AddTask@1d66d03
2015-01-29 15:25:49,542 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SaveTaskOk
2015-01-29 15:25:49,543 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SaveTaskOk
2015-01-29 15:25:49,538 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$AddTask
2015-01-29 15:25:49,549 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SaveTaskOk@1a5555a
2015-01-29 15:25:49,553 INFO  [Thread-1] client.TaskController (TaskController.java:88) - receiveSaveTaskOk
2015-01-29 15:25:49,556 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed close
2015-01-29 15:25:49,568 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed list
